
########################################################################## 
################################ Settings ################################ 
########################################################################## 

Note: Using linear eps. decay. + distance to apple reward.

####### Environment settings ####### : 
screen_size: (600, 600)
snake_block_size: (30, 30)
grid_size: 20
apple_reward: 2.0
death_punishment: -2.0
closer_2_apple_reward: 0.01
longer_from_apple_punishment: -0.01
max_iterations: 600


####### Hyperparameters ####### : 
batch_size: 128
 gamma: 0.99
 initial_epsilon: 0.25
 minimal_epsilon: 0.0
 epsilon_decay_rate: 0.0004
 target_update_frequency: 50
 learning_rate: 1e-05
 memory_size: 1000000
 n_episodes: 600
 
####### Optimizer ####### : 
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 1e-05
    maximize: False
    weight_decay: 0
)

####### Loss function ####### : 
MSELoss()

####### Network structure #######: 
DeepQNetwork(
  (lin1): Linear(in_features=18, out_features=360, bias=True)
  (lin2): Linear(in_features=360, out_features=4, bias=True)
  (rectifier1): ReLU()
)

########################################################################## 
################################## DATA ################################## 
########################################################################## 
    steps:              scores:             rewards:             epsilon:
     137.0                  4.0    6.699999999999989                  0.2
     233.0                  5.0    8.699999999999989               0.1996
      86.0                  2.0   2.1099999999999985               0.1992
       8.0                  1.0  0.04999999999999982               0.1988
      86.0                  4.0     6.54999999999999               0.1984
     109.0                  6.0   10.839999999999984                0.198
      32.0                  2.0    2.189999999999996               0.1976
      35.0                  2.0   2.2799999999999976               0.1972
      58.0                  5.0    8.469999999999992               0.1968
     239.0                  7.0   13.019999999999982               0.1964
     193.0                  9.0    17.10000000000001                0.196
      71.0                  4.0    6.519999999999991               0.1956
     136.0                  4.0   6.6099999999999905  0.19519999999999998
     113.0                  5.0    8.699999999999989               0.1948
     150.0                  5.0    8.869999999999985               0.1944
      96.0                  4.0    6.809999999999988                0.194
      55.0                  1.0  0.18000000000000016               0.1936
      45.0                  2.0    2.119999999999999  0.19319999999999998
     155.0                  5.0     8.83999999999999               0.1928
      10.0                  0.0                -2.01               0.1924
      57.0                  3.0    4.419999999999995                0.192
     114.0                  6.0   10.789999999999985               0.1916
     140.0                  7.0   12.909999999999982  0.19119999999999998
       8.0                  1.0 0.010000000000000675               0.1908
      83.0                  7.0   12.679999999999986               0.1904
     183.0                  8.0    15.03999999999999                 0.19
     242.0                 14.0    27.67000000000011               0.1896
     101.0                  5.0    8.619999999999989               0.1892
      92.0                  6.0    10.62999999999999               0.1888
       1.0                  0.0  -2.0199999999999996               0.1884
      96.0                  9.0   16.669999999999998                0.188
     270.0                 12.0   23.710000000000072               0.1876
     125.0                  5.0    8.899999999999984  0.18719999999999998
      52.0                  4.0    6.389999999999992               0.1868
     225.0                 11.0   21.560000000000052               0.1864
     119.0                  2.0    2.259999999999997                0.186
      50.0                  2.0    2.349999999999998               0.1856
     118.0                  9.0   16.950000000000003               0.1852
      35.0                  3.0   4.2999999999999945               0.1848
     165.0                  5.0    8.879999999999985               0.1844
       3.0                  0.0  -1.9799999999999998                0.184
     132.0                  8.0    14.96999999999998  0.18359999999999999
     119.0                  8.0   14.839999999999984               0.1832
     147.0                  6.0   10.859999999999985               0.1828
     123.0                  7.0   13.039999999999978               0.1824
     137.0                  8.0   14.960000000000003                0.182
     253.0                 16.0   31.820000000000086  0.18159999999999998
     128.0                  6.0   10.949999999999982               0.1812
      80.0                  3.0    4.309999999999996  0.18080000000000002
     151.0                 10.0    19.06000000000002               0.1804
     112.0                  6.0   10.949999999999983                 0.18
       0.0                  0.0                -2.01  0.17959999999999998
     146.0                  9.0   17.049999999999997               0.1792
      32.0                  2.0   2.2899999999999974  0.17880000000000001
     102.0                  9.0    16.83000000000002               0.1784
     177.0                  8.0   15.059999999999976                0.178
     370.0                 19.0    38.58999999999999  0.17759999999999998
       9.0                  0.0  -1.9799999999999998               0.1772
     122.0                  6.0   10.669999999999991               0.1768
      74.0                  6.0    10.62999999999999               0.1764
     280.0                 15.0   30.410000000000124                0.176
     152.0                  6.0   10.889999999999985  0.17559999999999998
      41.0                  1.0   0.3799999999999968               0.1752
      74.0                  4.0    6.729999999999988               0.1748
     126.0                  7.0   12.749999999999986               0.1744
     188.0                 11.0   21.090000000000032                0.174
     190.0                  8.0    15.19000000000001  0.17359999999999998
      61.0                  4.0   6.5399999999999885               0.1732
     309.0                 19.0    38.12000000000001               0.1728
      50.0                  4.0    6.409999999999993               0.1724
      12.0                  0.0  -1.9499999999999997                0.172
      41.0                  3.0    4.339999999999993               0.1716
     115.0                  9.0   16.900000000000013               0.1712
      95.0                  5.0    8.659999999999988               0.1708
     240.0                  9.0   17.169999999999995               0.1704
      81.0                  6.0   10.679999999999987  0.16999999999999998
     239.0                 14.0   27.860000000000102               0.1696
      36.0                  3.0    4.309999999999993               0.1692
      84.0                  7.0   12.589999999999987               0.1688
      90.0                  8.0   14.869999999999985               0.1684
      17.0                  0.0  -1.8399999999999999  0.16799999999999998
     246.0                  9.0    17.53000000000003               0.1676
      10.0                  1.0  0.08999999999999897  0.16720000000000002
      74.0                  2.0    2.229999999999995               0.1668
      63.0                  3.0    4.539999999999992               0.1664
     183.0                 12.0    23.34000000000008  0.16599999999999998
      64.0                  4.0    6.409999999999993               0.1656
     231.0                 10.0    19.62000000000005               0.1652
     178.0                  5.0    8.689999999999987               0.1648
     279.0                 17.0    33.96000000000007               0.1644
     124.0                  9.0   17.029999999999994  0.16399999999999998
      61.0                  4.0    6.559999999999992               0.1636
      10.0                  0.0  -1.9099999999999997               0.1632
     103.0                  6.0   10.679999999999989               0.1628
      50.0                  3.0   4.3899999999999935               0.1624
      51.0                  4.0    6.319999999999997  0.16199999999999998
     184.0                 10.0   19.670000000000037               0.1616
       4.0                  0.0                -2.05               0.1612
     252.0                 16.0     32.0700000000001               0.1608
     322.0                 21.0   42.509999999999984               0.1604
       4.0                  0.0  -1.9699999999999998  0.15999999999999998
      88.0                  4.0    6.609999999999989               0.1596
     179.0                  9.0   17.360000000000014               0.1592
      59.0                  2.0   2.4199999999999946               0.1588
      75.0                  4.0    6.559999999999992  0.15839999999999999
     203.0                  9.0    17.12000000000002                0.158
     301.0                 11.0    22.10000000000007               0.1576
     166.0                 12.0    23.25000000000005               0.1572
     178.0                 12.0   23.430000000000035               0.1568
      75.0                  3.0    4.499999999999991  0.15639999999999998
     256.0                 12.0    24.01000000000011                0.156
     120.0                  6.0   10.929999999999984  0.15560000000000002
     105.0                  9.0   16.919999999999995               0.1552
     103.0                  4.0    6.839999999999986               0.1548
     114.0                  8.0   14.950000000000005  0.15439999999999998
     153.0                 12.0   23.140000000000033                0.154
     104.0                  4.0    6.789999999999987  0.15360000000000001
     117.0                  4.0    6.619999999999989               0.1532
     123.0                 10.0    19.08000000000002               0.1528
      71.0                  6.0   10.579999999999988  0.15239999999999998
      87.0                  6.0    10.53999999999999                0.152
      61.0                  4.0   6.5199999999999925               0.1516
      29.0                  1.0  0.21999999999999797               0.1512
     103.0                  4.0    6.339999999999993               0.1508
     137.0                  6.0   11.099999999999978  0.15039999999999998
      94.0                  6.0   10.769999999999985                 0.15
     233.0                 11.0   21.740000000000023               0.1496
     157.0                  6.0   10.739999999999988               0.1492
      43.0                  3.0    4.299999999999997               0.1488
     236.0                 16.0   31.690000000000104  0.14839999999999998
      61.0                  3.0    4.479999999999992                0.148
      42.0                  2.0    2.309999999999996               0.1476
     148.0                  8.0    15.10999999999997               0.1472
     195.0                  8.0   15.059999999999993  0.14679999999999999
     107.0                  4.0    6.839999999999987  0.14639999999999997
      64.0                  3.0   4.5699999999999905                0.146
     277.0                 12.0   24.000000000000085               0.1456
     241.0                 15.0    29.80000000000011               0.1452
      58.0                  3.0   4.4699999999999935  0.14479999999999998
     123.0                  9.0    16.98000000000001               0.1444
     467.0                 25.0   51.879999999999725                0.144
     255.0                 15.0   29.960000000000115               0.1436
       6.0                  0.0  -1.9499999999999997               0.1432
     120.0                  7.0   13.069999999999979  0.14279999999999998
     170.0                 12.0    23.53000000000009               0.1424
      66.0                  4.0    6.549999999999988  0.14200000000000002
     220.0                 14.0   28.050000000000125               0.1416
      53.0                  5.0    8.519999999999992               0.1412
       1.0                  0.0  -1.9999999999999998  0.14079999999999998
      54.0                  5.0     8.44999999999999               0.1404
      15.0                  0.0  -1.8599999999999999                 0.14
     305.0                 19.0    38.15999999999999               0.1396
     189.0                 14.0   27.640000000000075               0.1392
      22.0                  3.0    4.209999999999997  0.13879999999999998
      11.0                  0.0                 -1.9               0.1384
      48.0                  5.0    8.349999999999996                0.138
      61.0                  4.0    6.499999999999991               0.1376
     182.0                 12.0    23.63000000000005               0.1372
     129.0                  5.0    8.859999999999983  0.13679999999999998
     137.0                  8.0   15.179999999999984               0.1364
     176.0                  9.0    17.50999999999999                0.136
     227.0                  9.0    17.65999999999999               0.1356
     211.0                 16.0    31.48000000000011               0.1352
     245.0                 16.0   31.960000000000097  0.13479999999999998
     128.0                  6.0   11.049999999999981               0.1344
     217.0                 10.0   19.420000000000044                0.134
     305.0                 18.0    36.32000000000003               0.1336
      38.0                  1.0   0.2499999999999969  0.13319999999999999
      29.0                  3.0    4.279999999999996  0.13279999999999997
     255.0                 16.0   32.260000000000055               0.1324
      46.0                  2.0   2.4099999999999957                0.132
      10.0                  0.0  -1.9099999999999997               0.1316
     151.0                 11.0    21.30000000000002  0.13119999999999998
      74.0                  5.0    8.669999999999986               0.1308
     155.0                  8.0   15.119999999999967               0.1304
      62.0                  4.0    6.329999999999995                 0.13
     315.0                 19.0   38.380000000000024               0.1296
     108.0                  3.0    4.609999999999989  0.12919999999999998
     339.0                 20.0                40.64               0.1288
      23.0                  1.0  0.17999999999999705  0.12840000000000001
     481.0                 25.0    51.43999999999988                0.128
     318.0                 20.0   40.510000000000055               0.1276
      32.0                  1.0   0.2899999999999987  0.12719999999999998
      38.0                  1.0  0.20999999999999774               0.1268
      42.0                  2.0   2.3299999999999947               0.1264
      93.0                  5.0    8.719999999999988                0.126
     115.0                  6.0   10.959999999999983               0.1256
     423.0                 24.0   49.079999999999906  0.12519999999999998
      59.0                  2.0   2.5399999999999885               0.1248
     294.0                 21.0    42.66999999999996  0.12439999999999998
     523.0                 29.0    60.21999999999969                0.124
      44.0                  2.0   2.3899999999999952  0.12359999999999999
     229.0                 14.0   28.000000000000163               0.1232
     276.0                 16.0    32.41000000000007  0.12279999999999999
     326.0                 18.0    36.62999999999998  0.12239999999999998
     287.0                 15.0   29.940000000000126                0.122
     191.0                  8.0   15.119999999999974  0.12159999999999999
      16.0                  1.0   0.1499999999999999               0.1212
      65.0                  3.0     4.53999999999999  0.12079999999999999
     239.0                 18.0    36.04000000000002  0.12040000000000001
      57.0                  6.0   10.499999999999991                 0.12
     168.0                 12.0   23.470000000000063  0.11959999999999998
      95.0                  7.0   12.819999999999984               0.1192
     151.0                  7.0   13.019999999999984  0.11879999999999999
     251.0                 11.0    21.88000000000006               0.1184
     249.0                 13.0   26.160000000000096                0.118
     207.0                  9.0   17.700000000000003  0.11759999999999998
     252.0                 15.0   29.890000000000107               0.1172
     218.0                 12.0     23.6500000000001  0.11679999999999999
      42.0                  2.0    2.349999999999996               0.1164
     259.0                 17.0    33.90000000000003  0.11599999999999999
      13.0                  1.0  0.11999999999999966  0.11559999999999998
     161.0                 12.0    23.30000000000006               0.1152
      55.0                  3.0    4.499999999999993  0.11479999999999999
      53.0                  3.0    4.399999999999995               0.1144
     170.0                 11.0    21.49000000000006  0.11399999999999999
     413.0                 21.0    43.46000000000001               0.1136
     174.0                 11.0   21.510000000000062               0.1132
      31.0                  2.0   2.2399999999999958  0.11279999999999998
     322.0                 18.0    36.71000000000001               0.1124
      63.0                  5.0    8.499999999999991  0.11199999999999999
     459.0                 27.0   55.359999999999864               0.1116
     457.0                 26.0   53.599999999999795               0.1112
     185.0                 12.0    23.54000000000005  0.11079999999999998
     277.0                 18.0    36.12000000000008               0.1104
     159.0                  9.0    17.42000000000001  0.10999999999999999
     307.0                 22.0    44.73999999999995               0.1096
     125.0                  8.0    15.15999999999998  0.10919999999999999
      70.0                  4.0     6.64999999999999  0.10879999999999998
     233.0                 15.0    29.94000000000011               0.1084
     308.0                 22.0                44.49  0.10799999999999998
      72.0                  4.0    6.609999999999992               0.1076
     301.0                 17.0    34.86000000000002  0.10719999999999999
      54.0                  4.0    6.449999999999994               0.1068
      89.0                  5.0    8.819999999999986               0.1064
      82.0                  5.0    8.749999999999986  0.10599999999999998
     180.0                 12.0   23.590000000000074               0.1056
     309.0                 15.0   30.280000000000086  0.10519999999999999
     602.0                 35.0    73.01000000000013               0.1048
     208.0                 12.0   23.430000000000057  0.10439999999999999
     165.0                  8.0   15.260000000000007  0.10399999999999998
     319.0                 19.0                38.62               0.1036
      71.0                  5.0    8.679999999999987  0.10319999999999999
     266.0                 22.0   44.369999999999976               0.1028
     393.0                 25.0   51.279999999999866  0.10239999999999999
     413.0                 26.0    52.63999999999988  0.10199999999999998
     161.0                 10.0    19.40000000000004               0.1016
     246.0                 13.0    25.89000000000008  0.10119999999999998
     487.0                 33.0     67.8999999999999               0.1008
      22.0                  1.0   0.2099999999999964  0.10039999999999999
      97.0                  7.0   12.859999999999985                  0.1
     248.0                 16.0   31.910000000000075               0.0996
     102.0                 10.0   18.910000000000032  0.09919999999999998
      90.0                  6.0   10.649999999999986               0.0988
     561.0                 33.0    67.67999999999988  0.09839999999999999
     118.0                  4.0    7.069999999999979                0.098
     236.0                 15.0   29.990000000000187  0.09759999999999999
     143.0                 10.0   19.019999999999982  0.09719999999999998
     302.0                 18.0    36.56999999999996               0.0968
     406.0                 29.0    59.34999999999981  0.09639999999999999
      42.0                  2.0    2.269999999999997                0.096
      15.0                  0.0  -1.9199999999999997  0.09559999999999999
     508.0                 28.0    58.22999999999973  0.09519999999999998
      13.0                  1.0  0.11999999999999966               0.0948
      72.0                  4.0    6.589999999999991  0.09439999999999998
     308.0                 16.0    32.39000000000005                0.094
      66.0                  5.0    8.609999999999987  0.09359999999999999
     362.0                 23.0    47.18999999999998               0.0932
     269.0                 14.0   28.180000000000078               0.0928
     152.0                  8.0   15.450000000000008  0.09239999999999998
     126.0                  7.0   13.049999999999978                0.092
     475.0                 27.0    56.09999999999984  0.09159999999999999
     360.0                 21.0    42.52999999999998               0.0912
     279.0                 14.0   28.140000000000114  0.09079999999999999
     149.0                 10.0    19.06000000000001  0.09039999999999998
     703.0                 41.0    85.88000000000036                 0.09
     132.0                  9.0   17.030000000000015  0.08959999999999999
      67.0                  5.0     8.63999999999999               0.0892
     144.0                  8.0   15.189999999999982  0.08879999999999999
     359.0                 22.0    45.29999999999988  0.08839999999999998
     284.0                 20.0    40.43000000000005                0.088
     330.0                 19.0    38.81000000000005  0.08759999999999998
      99.0                  7.0   12.759999999999984               0.0872
     205.0                 14.0   27.700000000000088  0.08679999999999999
     798.0                 42.0    87.25000000000036               0.0864
      14.0                  1.0    0.129999999999999                0.086
     226.0                 16.0   31.970000000000134  0.08559999999999998
     547.0                 31.0    64.07999999999969               0.0852
     243.0                 18.0    36.24000000000007  0.08479999999999999
     108.0                  4.0   6.9299999999999855               0.0844
     541.0                 31.0    64.09999999999974  0.08399999999999999
     393.0                 23.0    47.31999999999986  0.08359999999999998
       5.0                  0.0  -1.9599999999999997               0.0832
      86.0                  6.0   10.749999999999984  0.08279999999999998
     876.0                 42.0     88.3500000000005               0.0824
     447.0                 27.0    55.37999999999983  0.08199999999999999
     182.0                  9.0   17.650000000000027  0.08159999999999998
     450.0                 24.0   49.209999999999894               0.0812
    1065.0                 41.0    85.40000000000026  0.08079999999999998
     299.0                 19.0    38.61999999999998               0.0804
     561.0                 31.0    64.07999999999969  0.07999999999999999
     221.0                 12.0   23.800000000000054               0.0796
     108.0                  6.0   10.929999999999982  0.07919999999999999
      47.0                  3.0    4.439999999999994  0.07879999999999998
      10.0                  1.0   0.0699999999999994               0.0784
     222.0                 11.0   21.710000000000022  0.07799999999999999
     115.0                  8.0   15.020000000000012               0.0776
     254.0                 18.0     36.2500000000001  0.07719999999999999
     109.0                  6.0   10.859999999999985  0.07679999999999998
     222.0                 15.0    29.81000000000013               0.0764
     274.0                 17.0    34.43000000000006  0.07599999999999998
     280.0                 14.0    28.39000000000013               0.0756
      44.0                  3.0    4.349999999999996  0.07519999999999999
     274.0                 17.0   34.430000000000085               0.0748
     184.0                 13.0   25.710000000000072               0.0744
     237.0                 14.0   27.840000000000167  0.07399999999999998
     453.0                 27.0    55.29999999999981               0.0736
     115.0                  7.0    13.03999999999998  0.07319999999999999
     185.0                 11.0   21.580000000000013               0.0728
     168.0                  9.0   17.330000000000027  0.07239999999999999
     230.0                 15.0    30.13000000000011  0.07199999999999998
     413.0                 29.0    59.69999999999972               0.0716
     321.0                 15.0    30.46000000000017  0.07119999999999999
     213.0                 10.0   19.640000000000022               0.0708
     312.0                 20.0    40.40999999999998  0.07039999999999999
     258.0                 16.0    32.35000000000011  0.06999999999999998
     362.0                 20.0    40.93000000000001               0.0696
     221.0                 12.0   23.540000000000102  0.06919999999999998
     329.0                 17.0    34.62000000000005               0.0688
     336.0                 21.0    43.01000000000004  0.06839999999999999
     248.0                 17.0   34.150000000000034                0.068
     427.0                 26.0   52.799999999999926               0.0676
     362.0                 23.0    47.28999999999983  0.06719999999999998
     300.0                 14.0    28.27000000000013               0.0668
     571.0                 23.0    47.51999999999985  0.06639999999999999
     135.0                  6.0    11.11999999999998                0.066
     307.0                 21.0    42.47999999999996  0.06559999999999999
     327.0                 20.0    40.91999999999997  0.06519999999999998
     536.0                 31.0    64.42999999999982               0.0648
     556.0                 28.0    58.06999999999973  0.06439999999999999
     126.0                 11.0   21.090000000000025                0.064
     270.0                 10.0   19.730000000000004  0.06359999999999999
     153.0                 11.0    21.20000000000008  0.06319999999999998
     323.0                 17.0    34.24000000000012               0.0628
     232.0                 13.0   25.910000000000025  0.06239999999999998
     494.0                 35.0    71.91000000000001                0.062
     307.0                 15.0   30.840000000000174  0.06159999999999999
    1036.0                 46.0    96.11000000000062 0.061200000000000004
     620.0                 31.0    64.80999999999985  0.06079999999999999
     598.0                 29.0    60.02999999999977  0.06039999999999998
      92.0                  6.0   10.729999999999988                 0.06
      86.0                  7.0   12.789999999999985 0.059599999999999986
      16.0                  1.0  0.14999999999999813               0.0592
     354.0                 23.0    47.00999999999992  0.05879999999999999
     461.0                 27.0    55.49999999999982  0.05839999999999998
       0.0                  0.0                -2.01 0.057999999999999996
     616.0                 40.0    82.91000000000015 0.057599999999999985
     441.0                 31.0   63.959999999999816               0.0572
     133.0                 11.0    21.20000000000004  0.05679999999999999
     291.0                 15.0   29.880000000000116  0.05639999999999998
      29.0                  2.0   2.2599999999999962 0.055999999999999994
     153.0                  7.0    13.15999999999998  0.05559999999999998
     326.0                 18.0    36.77000000000001               0.0552
     443.0                 29.0    60.03999999999968  0.05479999999999999
     592.0                 35.0    72.08999999999993 0.054400000000000004
     202.0                  8.0   15.869999999999964  0.05399999999999999
     381.0                 22.0   45.079999999999934  0.05359999999999998
     219.0                 11.0   21.820000000000036               0.0532
     199.0                 12.0   23.800000000000075 0.052799999999999986
     539.0                 36.0    74.45999999999994               0.0524
     335.0                 18.0   36.860000000000014  0.05199999999999999
     227.0                 13.0    26.02000000000008  0.05159999999999998
     356.0                 20.0   40.789999999999964 0.051199999999999996
     538.0                 31.0     64.1299999999997 0.050799999999999984
     502.0                 27.0   55.129999999999875               0.0504
       7.0                  0.0  -1.9599999999999997  0.04999999999999999
       9.0                  1.0  0.08000000000000007  0.04959999999999998
     183.0                 11.0    21.72000000000005 0.049199999999999994
     808.0                 36.0    75.13000000000001  0.04879999999999998
       8.0                  1.0 0.050000000000000266               0.0484
     606.0                 31.0    64.50999999999974  0.04799999999999999
     236.0                 18.0   36.230000000000004               0.0476
     293.0                 20.0   40.679999999999986  0.04719999999999999
     310.0                 22.0    45.00999999999992  0.04679999999999998
     165.0                  9.0   17.420000000000016               0.0464
     472.0                 26.0     53.7499999999998 0.045999999999999985
     403.0                 20.0    40.30000000000003               0.0456
     642.0                 31.0     64.6499999999997  0.04519999999999999
     354.0                 19.0    38.35000000000003  0.04479999999999998
     288.0                 23.0    46.60999999999993 0.044399999999999995
      84.0                  6.0   10.809999999999986 0.043999999999999984
     851.0                 40.0    83.62000000000054               0.0436
     542.0                 32.0    66.34999999999987  0.04319999999999999
     377.0                 26.0   53.619999999999806  0.04279999999999998
    1341.0                 49.0   103.12000000000093  0.04239999999999999
     327.0                 19.0   38.959999999999994  0.04199999999999998
     187.0                 14.0   27.680000000000092               0.0416
     464.0                 23.0   47.169999999999874  0.04119999999999999
     229.0                 12.0    23.88000000000006               0.0408
     641.0                 35.0    72.75999999999998  0.04039999999999999
      95.0                  8.0   14.899999999999986  0.03999999999999998
     557.0                 31.0     63.9799999999997 0.039599999999999996
     396.0                 28.0    57.70999999999972 0.039199999999999985
